index,eigenvalue
0,11307.781
1,804.3129
2,676.01385
3,499.41583
4,389.51562
5,270.65613
6,212.15535
7,177.06445
8,144.53555
9,138.26778
10,105.50151
11,85.25557
12,0.00090927293
13,0.0008638437
14,0.00083606463
15,0.0007794686
16,0.00073557824
17,0.00067993044
18,0.0006769331
19,0.00064546947
20,0.0005617719
21,0.0005491311
22,0.0005482472
23,0.00051987683
24,0.0004982485
25,0.00047683954
26,0.00045055212
27,0.00042020122
28,0.00040114074
29,0.00039192213
30,0.0003865856
31,0.00035774347
32,0.00035671858
33,0.00033168067
34,0.000330538
35,0.00032326562
36,0.0003215973
37,0.00032065756
38,0.00031325818
39,0.0003053008
40,0.0003039268
41,0.00029747403
42,0.00029446968
43,0.00029226788
44,0.00029199838
45,0.00029183028
46,0.00028850103
47,0.00028699875
48,0.00028683542
49,0.00028252805
50,0.00027259366
51,0.00026370754
52,0.0002621914
53,0.0002560245
54,0.00025481393
55,0.0002488498
56,0.000247726
57,0.00024681698
58,0.00023575436
59,0.00022964626
60,0.0002263006
61,0.00022253105
62,0.00022099393
63,0.00021977113
64,0.00021638817
65,0.00021526031
66,0.00021492303
67,0.00021268995
68,0.0002099975
69,0.00020641573
70,0.00020242434
71,0.00020169147
72,0.00020052955
73,0.00019634148
74,0.00019131035
75,0.00018804525
76,0.00018647629
77,0.00018588979
78,0.00018491075
79,0.00018232217
80,0.00018070024
81,0.00017956893
82,0.0001779216
83,0.000177028
84,0.00017307365
85,0.00017304448
86,0.00017181796
87,0.00016872346
88,0.00016471258
89,0.0001633922
90,0.00016085351
91,0.00016067961
92,0.00015910224
93,0.00015416797
94,0.00015325479
95,0.00014720988
96,0.0001454389
97,0.00014529764
98,0.0001422415
99,0.00014194018
100,0.0001411129
101,0.00014085349
102,0.00013834206
103,0.00013814136
104,0.00013611479
105,0.00013476705
106,0.00013358728
107,0.00013105677
108,0.00013104244
109,0.00013058797
110,0.0001287983
111,0.00012774556
112,0.00012671246
113,0.00012540701
114,0.00012464754
115,0.00012441639
116,0.00011888071
117,0.00011725899
118,0.0001171219
119,0.000116968804
120,0.00011692804
121,0.0001164956
122,0.000116280025
123,0.00011609085
124,0.00011548365
125,0.00011447479
126,0.000111935944
127,0.000111016656
128,0.00011066816
129,0.00010980508
130,0.000109701556
131,0.00010952564
132,0.00010768263
133,0.00010651042
134,0.00010601322
135,0.0001059431
136,0.000104492996
137,0.000103447725
138,0.00010271632
139,0.00010187416
140,0.00010149105
141,0.00010026952
142,9.9857396e-05
143,9.9598474e-05
144,9.831835e-05
145,9.805333e-05
146,9.671216e-05
147,9.5867355e-05
148,9.5188036e-05
149,9.423996e-05
150,9.4213596e-05
151,9.359958e-05
152,9.329073e-05
153,9.148402e-05
154,9.14778e-05
155,9.034674e-05
156,9.01803e-05
157,8.958124e-05
158,8.905268e-05
159,8.902618e-05
